Name,DC,LAC,BC,CC,NC,Essentiality
YFL008W,0.007448129100904415,0.00014252151829785803,0.36256670738764224,4.142857142857143,1.5855760671625827,1
YFL044C,0.0019507004788082993,3.49654872459197e-05,0.41293204452255416,5.636363636363637,0.7840719487213514,0
YFR010W,0.009221493172548324,0.0003293064114564009,0.43893515995952365,14.26923076923077,5.342406676172935,0
YFR019W,0.0028373825146302536,2.283688291467666e-05,0.346354646520484,1.0,0.14728004488121815,0
YFR031C,0.00425607377194538,0.0003170348928420557,0.4098706207297572,4.166666666666667,1.2501246768519705,1
YFR037C,0.010108175208370278,0.0002653987153414124,0.4348731395079818,16.87719298245614,8.540697492506366,1
YGL043W,0.004788082993438553,3.960984301193147e-05,0.3611502497758422,5.703703703703703,0.5070678131945213,0
YGL064C,0.0007093456286575634,2.1128621668985058e-06,0.32640657559620284,0.0,0.25,0
YGL093W,0.0030147189217946445,1.047557378817806e-05,0.34506180394076613,6.235294117647059,0.8993431426724541,1
YGL181W,0.005674765029260507,8.945635134689966e-05,0.3584413933384185,2.5625,0.4199425391767564,0
YGL206C,0.00815747472956198,0.0003032256343623008,0.3891112337841568,5.695652173913044,2.902858142179351,0
YGL207W,0.01915233197375421,0.0009236158420332446,0.41690078367588346,11.62962962962963,6.529066355447003,1
YGR071C,0.0014186912573151268,1.2438156583851935e-05,0.35908048904737644,1.25,0.5552465325426031,0
YGR090W,0.0212803688597269,0.0006158979842533311,0.39990071626125806,23.566666666666666,24.234476475989155,1
YGR095C,0.0037240645504522077,1.751955964534814e-05,0.3385363510836285,9.80952380952381,4.323688173859216,1
YGR173W,0.002482709700301472,5.20458206104913e-05,0.40832729905865317,2.7142857142857144,0.2255035306531375,0
YGR198W,0.0026600461074658627,4.7544597776345565e-05,0.4213239689181112,2.8,0.4342407249880974,1
YGR237C,0.0019507004788082993,3.140995040077681e-05,0.4210094071972525,2.5454545454545454,0.2341420643998048,0
YGR240C,0.010108175208370278,0.0003105231607075131,0.40376628956036087,6.7368421052631575,0.9768761209527266,0
YGR264C,0.0028373825146302536,2.2369154694452857e-05,0.38812031110193407,3.375,0.1433174959365206,1
YHR061C,0.0035467281432878172,9.315357827403343e-05,0.3474216006407492,3.1,0.5229346851226118,0
YHR077C,0.0026600461074658627,7.63035960184153e-05,0.3653858614656904,1.7333333333333334,0.28218043311330065,0
YHR113W,0.0030147189217946445,2.997653176689199e-05,0.34350633528265107,0.7058823529411765,0.09208136120170772,0
YHR117W,0.002305373293137081,4.377461018109816e-05,0.3573057914079331,2.769230769230769,0.2309361855686618,0
YHR127W,0.0017733640716439086,2.934711524913712e-06,0.34121989592157814,3.0,0.2090768614006744,0
YHR154W,0.0069161198794112436,0.00018244572951042577,0.3484951486311106,1.3846153846153846,0.8957836962429108,0
YHR165C,0.01684695868061713,0.0008719975522176093,0.40667820568296553,21.873684210526317,31.414526471510776,1
YHR200W,0.06721049831530414,0.006158991976843385,0.47208036835496026,16.543535620052772,563.68637661286,0
YIL016W,0.008866820358219542,0.000525614648525255,0.4271969696969697,6.84,2.252101037292377,0
YIL026C,0.0030147189217946445,0.00011421566772681198,0.4032754058499607,4.705882352941177,1.7264044575071256,1
YIL035C,0.028551161553466927,0.00179800898673384,0.4370301480275905,10.968944099378882,24.961401158425204,0
YIL043C,0.004965419400602944,7.673462798140691e-05,0.4313140584365917,5.357142857142857,0.44669949740907644,0
YIL053W,0.004788082993438553,0.00010661683415643672,0.38075624577987843,3.7777777777777777,0.10892017386992472,0
YIL075C,0.011704202872849796,0.0003045763306111057,0.41761090128119677,17.696969696969695,11.259438925761623,1
YIL091C,0.0033693917361234263,0.00021696096369971352,0.3543198240653472,2.1052631578947367,0.8437771027393963,1
YIL115C,0.00815747472956198,0.00016632319104612918,0.4362862669245648,12.869565217391305,4.854020787889881,1
YIR002C,0.0019507004788082993,1.3020062217694274e-05,0.337341469251017,1.0909090909090908,0.29620005305513425,0
YJL006C,0.005674765029260507,0.0001207497329145179,0.3581226978280198,2.625,0.6046918777870652,0
YJL039C,0.007802801915233197,9.729313826987484e-05,0.4102881257275902,11.045454545454545,4.2698520305025065,1
YJL084C,0.006738783472246853,0.0003174252363175591,0.4149679888144823,3.526315789473684,0.5365084619316325,0
YJL109C,0.013832239758822487,0.00033345632740457913,0.43360246059207996,27.743589743589745,15.681960837614207,1
YJR032W,0.00407873736478099,0.0001693207684073424,0.4280400789433733,4.173913043478261,0.3925825634524668,0
YJR064W,0.00425607377194538,5.474721215234851e-05,0.3642294277225165,4.083333333333333,0.4879009492225609,1
YJR073C,0.0008866820358219543,8.957450165191227e-06,0.356087395807022,1.2,0.20978119491915725,0
YJR096W,0.0015960276644795177,2.4537430038534048e-05,0.40061096902529125,1.5555555555555556,0.1416809295796069,0
YJR112W,0.007980138322397589,0.0002899176791595674,0.37993531869020347,6.133333333333334,2.865598524784771,1
YJR140C,0.002482709700301472,1.3409667665744664e-05,0.3353952298816392,1.8571428571428572,0.4738273016411187,0
YKL012W,0.006561447065082462,0.00025537913887263824,0.41872725922625675,13.297297297297296,4.999760568847501,1
